Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Nitroxoline	10	Strain1641	125	Rep1	Plate_25_24hr_H13	0.1531	0.0531	0.893311312964492
Nitroxoline	12	Strain1641	150	Rep1	Plate_25_24hr_H14	0.145	0.045	0.906688687035508
Nitroxoline	14	Strain1641	175	Rep1	Plate_25_24hr_H15	0.1372	0.0372	0.919570602807597
Nitroxoline	16	Strain1641	200	Rep1	Plate_25_24hr_H16	0.1356	0.0356	0.922213047068538
Nitroxoline	18	Strain1641	225	Rep1	Plate_25_24hr_H17	0.1343	0.0343	0.924360033030553
Nitroxoline	20	Strain1641	250	Rep1	Plate_25_24hr_H18	0.1326	0.0326	0.927167630057803
Nitroxoline	23.33	Strain1641	175	Rep1	Plate_25_24hr_H19	0.1269	0.0269	0.936581337737407
Nitroxoline	30	Strain1641	225	Rep1	Plate_25_24hr_H20	0.1214	0.0214	0.945664739884393
Nitroxoline	50	Strain1641	375	Rep1	Plate_25_24hr_H21	0.104	0.00399999999999999	0.974401321222131
Nitroxoline	73.33	Strain1641	550	Rep1	Plate_25_24hr_H22	0.0906	-0.00940000000000001	0.996531791907514
Nitroxoline	100	Strain1641	750	Rep1	Plate_25_24hr_H23	0.0909	-0.00910000000000001	0.996036333608588
Nitroxoline	133.3	Strain1641	1000	Rep1	Plate_25_24hr_H24	0.1007	0.000699999999999992	0.979851362510322
Caspofungin	0.001	Strain1641	25	Rep1	Plate_25_24hr_I1	0.4865	0.3865	0.342691990090834
Caspofungin	0.005	Strain1641	125	Rep1	Plate_25_24hr_I2	0.4641	0.3641	0.379686209744013
Caspofungin	0	Strain1641	250	Rep1	Plate_25_24hr_I3	0.4224	0.3224	0.448554913294798
Caspofungin	0.01	Strain1641	250	Rep1	Plate_25_24hr_I4	0.4759	0.3759	0.360198183319571
Caspofungin	0.05	Strain1641	25	Rep1	Plate_25_24hr_I5	0.5461	0.4461	0.244260941370768
Caspofungin	0.1	Strain1641	50	Rep1	Plate_25_24hr_I6	0.5718	0.4718	0.201816680429397
Caspofungin	0.25	Strain1641	125	Rep1	Plate_25_24hr_I7	0.5934	0.4934	0.166143682906688
Caspofungin	0.5	Strain1641	250	Rep1	Plate_25_24hr_I8	0.5159	0.4159	0.294137076796036
Caspofungin	1	Strain1641	500	Rep1	Plate_25_24hr_I9	0.5239	0.4239	0.280924855491329
Caspofungin	1.5	Strain1641	25	Rep1	Plate_25_24hr_I10	0.694	0.594	0
Caspofungin	3	Strain1641	50	Rep1	Plate_25_24hr_I11	0.6043	0.5043	0.148142031379025
Caspofungin	0	Strain1641	100	Rep1	Plate_25_24hr_I12	0.4934	0.3934	0.331296449215524
Caspofungin	6	Strain1641	100	Rep1	Plate_25_24hr_I13	0.6048	0.5048	0.147316267547481
Caspofungin	7.5	Strain1641	125	Rep1	Plate_25_24hr_I14	0.6229	0.5229	0.117423616845582
Caspofungin	9	Strain1641	150	Rep1	Plate_25_24hr_I15	0.5	0.4	0.320396366639141
Caspofungin	15	Strain1641	250	Rep1	Plate_25_24hr_I16	0.4207	0.3207	0.451362510322048
Caspofungin	21	Strain1641	350	Rep1	Plate_25_24hr_I17	0.384	0.284	0.51197357555739
Caspofungin	30	Strain1641	500	Rep1	Plate_25_24hr_I18	0.3542	0.2542	0.561189099917424
Caspofungin	42	Strain1641	700	Rep1	Plate_25_24hr_I19	0.2947	0.1947	0.659454995871181
Caspofungin	51	Strain1641	850	Rep1	Plate_25_24hr_I20	0.2559	0.1559	0.723534269199009
Caspofungin	60	Strain1641	450	Rep1	Plate_25_24hr_I21	0.2325	0.1325	0.762180016515277
Caspofungin	70	Strain1641	525	Rep1	Plate_25_24hr_I22	0.2085	0.1085	0.801816680429397
Caspofungin	100	Strain1641	750	Rep1	Plate_25_24hr_I23	0.1618	0.0618	0.878943022295623
Caspofungin	133.3	Strain1641	1000	Rep1	Plate_25_24hr_I24	0.1174	0.0174	0.952270850536746
Posaconazole	1e-04	Strain1641	25	Rep1	Plate_25_24hr_J1	0.5339	0.4339	0.264409578860446
Posaconazole	2e-04	Strain1641	50	Rep1	Plate_25_24hr_J2	0.4322	0.3322	0.432369942196532
Posaconazole	0	Strain1641	250	Rep1	Plate_25_24hr_J3	0.3486	0.2486	0.570437654830718
Posaconazole	5e-04	Strain1641	125	Rep1	Plate_25_24hr_J4	0.4437	0.3437	0.413377374071016
Posaconazole	0.001	Strain1641	25	Rep1	Plate_25_24hr_J5	0.5084	0.4084	0.306523534269199
Posaconazole	0.005	Strain1641	125	Rep1	Plate_25_24hr_J6	0.398	0.298	0.488852188274153
Posaconazole	0.01	Strain1641	250	Rep1	Plate_25_24hr_J7	0.2721	0.1721	0.696779521056978
Posaconazole	0.05	Strain1641	25	Rep1	Plate_25_24hr_J8	0.2997	0.1997	0.651197357555739
Posaconazole	0.1	Strain1641	50	Rep1	Plate_25_24hr_J9	0.2129	0.1129	0.794549958711808
Posaconazole	0.2	Strain1641	100	Rep1	Plate_25_24hr_J10	0.1923	0.0923	0.828571428571429
Posaconazole	0.35	Strain1641	175	Rep1	Plate_25_24hr_J11	0.1801	0.0801	0.848720066061107
Posaconazole	0	Strain1641	100	Rep1	Plate_25_24hr_J12	0.4283	0.3283	0.438810900082576
Posaconazole	0.5	Strain1641	250	Rep1	Plate_25_24hr_J13	0.1711	0.0711	0.863583815028902
Posaconazole	0.7	Strain1641	350	Rep1	Plate_25_24hr_J14	0.1588	0.0588	0.883897605284888
Posaconazole	0.75	Strain1641	375	Rep1	Plate_25_24hr_J15	0.1674	0.0674	0.869694467382329
Posaconazole	1	Strain1641	500	Rep1	Plate_25_24hr_J16	0.1601	0.0601	0.881750619322874
Posaconazole	1.35	Strain1641	675	Rep1	Plate_25_24hr_J17	0.1614	0.0614	0.879603633360859
Posaconazole	2	Strain1641	25	Rep1	Plate_25_24hr_J18	0.1524	0.0524	0.894467382328654
Posaconazole	4	Strain1641	50	Rep1	Plate_25_24hr_J19	0.1617	0.0617	0.879108175061932
Posaconazole	6	Strain1641	75	Rep1	Plate_25_24hr_J20	0.1373	0.0373	0.919405450041288
Posaconazole	8	Strain1641	100	Rep1	Plate_25_24hr_J21	0.1278	0.0278	0.935094962840628
Posaconazole	10	Strain1641	125	Rep1	Plate_25_24hr_J22	0.1131	0.0131	0.959372419488026
Posaconazole	14	Strain1641	175	Rep1	Plate_25_24hr_J23	0.1108	0.0108	0.96317093311313
Posaconazole	20	Strain1641	250	Rep1	Plate_25_24hr_J24	0.116	0.016	0.95458298926507
Clioquinol	1e-04	Strain1641	25	Rep1	Plate_25_24hr_K1	0.3981	0.2981	0.488687035507845
Clioquinol	2e-04	Strain1641	50	Rep1	Plate_25_24hr_K2	0.3639	0.2639	0.545169281585467
Clioquinol	0	Strain1641	250	Rep1	Plate_25_24hr_K3	0.3619	0.2619	0.548472336911643
Clioquinol	5e-04	Strain1641	125	Rep1	Plate_25_24hr_K4	0.4442	0.3442	0.412551610239472
Clioquinol	0.001	Strain1641	25	Rep1	Plate_25_24hr_K5	0.4798	0.3798	0.353757225433526
Clioquinol	0.005	Strain1641	125	Rep1	Plate_25_24hr_K6	0.4408	0.3408	0.418166804293972
Clioquinol	0.01	Strain1641	250	Rep1	Plate_25_24hr_K7	0.4456	0.3456	0.410239471511148
Clioquinol	0.05	Strain1641	25	Rep1	Plate_25_24hr_K8	0.5146	0.4146	0.296284062758051
Clioquinol	0.1	Strain1641	50	Rep1	Plate_25_24hr_K9	0.475	0.375	0.36168455821635
Clioquinol	0.2	Strain1641	100	Rep1	Plate_25_24hr_K10	0.4316	0.3316	0.433360858794385
Clioquinol	0.35	Strain1641	175	Rep1	Plate_25_24hr_K11	0.3035	0.2035	0.644921552436003
Clioquinol	0	Strain1641	100	Rep1	Plate_25_24hr_K12	0.3233	0.2233	0.612221304706854
Clioquinol	0.5	Strain1641	250	Rep1	Plate_25_24hr_K13	0.1562	0.0562	0.888191577208918
Clioquinol	0.7	Strain1641	350	Rep1	Plate_25_24hr_K14	0.1337	0.0337	0.925350949628406
Clioquinol	0.75	Strain1641	375	Rep1	Plate_25_24hr_K15	0.1343	0.0343	0.924360033030553
Clioquinol	1	Strain1641	500	Rep1	Plate_25_24hr_K16	0.1246	0.0246	0.94037985136251
Clioquinol	1.35	Strain1641	675	Rep1	Plate_25_24hr_K17	0.1169	0.0169	0.953096614368291
Clioquinol	2	Strain1641	25	Rep1	Plate_25_24hr_K18	0.1233	0.0233	0.942526837324525
Clioquinol	4	Strain1641	50	Rep1	Plate_25_24hr_K19	0.1122	0.0122	0.960858794384806
Clioquinol	6	Strain1641	75	Rep1	Plate_25_24hr_K20	0.104	0.00399999999999999	0.974401321222131
Clioquinol	8	Strain1641	100	Rep1	Plate_25_24hr_K21	0.0905	-0.00950000000000001	0.996696944673823
Clioquinol	10	Strain1641	125	Rep1	Plate_25_24hr_K22	0.0926	-0.0074	0.993228736581338
Clioquinol	12	Strain1641	150	Rep1	Plate_25_24hr_K23	0.0935	-0.00650000000000001	0.991742361684558
Clioquinol	14	Strain1641	175	Rep1	Plate_25_24hr_K24	0.0972	-0.00280000000000001	0.985631709331131
Chloroxine	1e-04	Strain1641	25	Rep1	Plate_25_24hr_L1	0.386	0.286	0.508670520231214
Chloroxine	5e-04	Strain1641	125	Rep1	Plate_25_24hr_L2	0.3449	0.2449	0.576548307184145
Chloroxine	0	Strain1641	250	Rep1	Plate_25_24hr_L3	0.2912	0.1912	0.66523534269199
Chloroxine	0.001	Strain1641	25	Rep1	Plate_25_24hr_L4	0.3668	0.2668	0.54037985136251
Chloroxine	0.005	Strain1641	125	Rep1	Plate_25_24hr_L5	0.3903	0.2903	0.501568951279934
Chloroxine	0.01	Strain1641	250	Rep1	Plate_25_24hr_L6	0.4176	0.3176	0.456482246077622
Chloroxine	0.05	Strain1641	25	Rep1	Plate_25_24hr_L7	0.4212	0.3212	0.450536746490504
Chloroxine	0.1	Strain1641	50	Rep1	Plate_25_24hr_L8	0.4368	0.3368	0.424772914946325
Chloroxine	0.2	Strain1641	100	Rep1	Plate_25_24hr_L9	0.3861	0.2861	0.508505367464905
Chloroxine	0.35	Strain1641	175	Rep1	Plate_25_24hr_L10	0.35	0.25	0.568125516102395
Chloroxine	0.5	Strain1641	250	Rep1	Plate_25_24hr_L11	0.3396	0.2396	0.585301403798514
Chloroxine	0	Strain1641	100	Rep1	Plate_25_24hr_L12	0.3585	0.2585	0.554087530966144
Chloroxine	0.7	Strain1641	350	Rep1	Plate_25_24hr_L13	0.264	0.164	0.710156895127993
Chloroxine	0.75	Strain1641	375	Rep1	Plate_25_24hr_L14	0.2547	0.1547	0.725516102394715
Chloroxine	1	Strain1641	500	Rep1	Plate_25_24hr_L15	0.1424	0.0424	0.910982658959538
Chloroxine	1.35	Strain1641	675	Rep1	Plate_25_24hr_L16	0.116	0.016	0.95458298926507
Chloroxine	2	Strain1641	25	Rep1	Plate_25_24hr_L17	0.1198	0.0198	0.948307184145334
Chloroxine	4	Strain1641	50	Rep1	Plate_25_24hr_L18	0.1113	0.0113	0.962345169281585
Chloroxine	6	Strain1641	75	Rep1	Plate_25_24hr_L19	0.1038	0.0038	0.974731626754748
Chloroxine	8	Strain1641	100	Rep1	Plate_25_24hr_L20	0.0961	-0.0039	0.987448389760529
Chloroxine	10	Strain1641	125	Rep1	Plate_25_24hr_L21	0.0908	-0.0092	0.996201486374897
Chloroxine	12	Strain1641	150	Rep1	Plate_25_24hr_L22	0.0952	-0.0048	0.988934764657308
Chloroxine	14	Strain1641	175	Rep1	Plate_25_24hr_L23	0.0979	-0.0021	0.984475639966969
Chloroxine	16	Strain1641	200	Rep1	Plate_25_24hr_L24	0.1396	0.0396	0.915606936416185
Micafungin	1e-04	Strain1641	25	Rep1	Plate_25_24hr_M1	0.2931	0.1931	0.662097440132122
Micafungin	2e-04	Strain1641	50	Rep1	Plate_25_24hr_M2	0.2977	0.1977	0.654500412881916
Micafungin	0	Strain1641	250	Rep1	Plate_25_24hr_M3	0.2263	0.1263	0.772419488026424
Micafungin	5e-04	Strain1641	125	Rep1	Plate_25_24hr_M4	0.34	0.24	0.584640792733278
Micafungin	0.001	Strain1641	25	Rep1	Plate_25_24hr_M5	0.2685	0.1685	0.702725020644096
Micafungin	0.005	Strain1641	125	Rep1	Plate_25_24hr_M6	0.3649	0.2649	0.543517753922378
Micafungin	0.01	Strain1641	250	Rep1	Plate_25_24hr_M7	0.3357	0.2357	0.591742361684558
Micafungin	0.05	Strain1641	25	Rep1	Plate_25_24hr_M8	0.321	0.221	0.616019818331957
Micafungin	0.1	Strain1641	50	Rep1	Plate_25_24hr_M9	0.3007	0.2007	0.649545829892651
Micafungin	0.2	Strain1641	100	Rep1	Plate_25_24hr_M10	0.3469	0.2469	0.573245251857969
Micafungin	0.35	Strain1641	175	Rep1	Plate_25_24hr_M11	0.3074	0.2074	0.638480594549959
Micafungin	0	Strain1641	100	Rep1	Plate_25_24hr_M12	0.3454	0.2454	0.575722543352601
Micafungin	0.5	Strain1641	250	Rep1	Plate_25_24hr_M13	0.2693	0.1693	0.701403798513625
Micafungin	0.6	Strain1641	300	Rep1	Plate_25_24hr_M14	0.3327	0.2327	0.596696944673823
Micafungin	0.75	Strain1641	375	Rep1	Plate_25_24hr_M15	0.3039	0.2039	0.644260941370768
Micafungin	1	Strain1641	500	Rep1	Plate_25_24hr_M16	0.2833	0.1833	0.678282411230388
Micafungin	2	Strain1641	25	Rep1	Plate_25_24hr_M17	0.3488	0.2488	0.570107349298101
Micafungin	4	Strain1641	50	Rep1	Plate_25_24hr_M18	0.293	0.193	0.662262592898431
Micafungin	6	Strain1641	75	Rep1	Plate_25_24hr_M19	0.2036	0.1036	0.80990916597853
Micafungin	10	Strain1641	125	Rep1	Plate_25_24hr_M20	0.2373	0.1373	0.754252683732452
Micafungin	12	Strain1641	150	Rep1	Plate_25_24hr_M21	0.2107	0.1107	0.798183319570603
Micafungin	16	Strain1641	200	Rep1	Plate_25_24hr_M22	0.2245	0.1245	0.775392237819983
Micafungin	20	Strain1641	250	Rep1	Plate_25_24hr_M23	0.2329	0.1329	0.761519405450041
Micafungin	30	Strain1641	375	Rep1	Plate_25_24hr_M24	0.2907	0.1907	0.666061106523534
Broxyquinolone	0.001	Strain1641	25	Rep1	Plate_25_24hr_N1	0.271	0.171	0.698596201486375
Broxyquinolone	0.002	Strain1641	50	Rep1	Plate_25_24hr_N2	0.2277	0.1277	0.770107349298101
Broxyquinolone	0	Strain1641	250	Rep1	Plate_25_24hr_N3	0.2685	0.1685	0.702725020644096
Broxyquinolone	0.005	Strain1641	125	Rep1	Plate_25_24hr_N4	0.279	0.179	0.685383980181668
Broxyquinolone	0.01	Strain1641	250	Rep1	Plate_25_24hr_N5	0.3279	0.2279	0.604624277456647
Broxyquinolone	0.02	Strain1641	500	Rep1	Plate_25_24hr_N6	0.3328	0.2328	0.596531791907514
Broxyquinolone	0.05	Strain1641	25	Rep1	Plate_25_24hr_N7	0.3529	0.2529	0.563336085879438
Broxyquinolone	0.1	Strain1641	50	Rep1	Plate_25_24hr_N8	0.3221	0.2221	0.61420313790256
Broxyquinolone	0.25	Strain1641	125	Rep1	Plate_25_24hr_N9	0.3007	0.2007	0.649545829892651
Broxyquinolone	0.5	Strain1641	250	Rep1	Plate_25_24hr_N10	0.1004	0.000399999999999998	0.980346820809249
Broxyquinolone	0.75	Strain1641	375	Rep1	Plate_25_24hr_N11	0.0959	-0.00410000000000001	0.987778695293146
Broxyquinolone	0	Strain1641	100	Rep1	Plate_25_24hr_N12	0.3305	0.2305	0.600330305532618
Broxyquinolone	1	Strain1641	500	Rep1	Plate_25_24hr_N13	0.0958	-0.00420000000000001	0.987943848059455
Broxyquinolone	2	Strain1641	25	Rep1	Plate_25_24hr_N14	0.0961	-0.0039	0.987448389760529
Broxyquinolone	4	Strain1641	50	Rep1	Plate_25_24hr_N15	0.0919	-0.00810000000000001	0.9943848059455
Broxyquinolone	6	Strain1641	75	Rep1	Plate_25_24hr_N16	0.0968	-0.00320000000000001	0.986292320396367
Broxyquinolone	8	Strain1641	100	Rep1	Plate_25_24hr_N17	0.0908	-0.0092	0.996201486374897
Broxyquinolone	10	Strain1641	125	Rep1	Plate_25_24hr_N18	0.0931	-0.0069	0.992402972749793
Broxyquinolone	12	Strain1641	150	Rep1	Plate_25_24hr_N19	0.0901	-0.00990000000000001	0.997357555739059
Broxyquinolone	14	Strain1641	175	Rep1	Plate_25_24hr_N20	0.0922	-0.0078	0.993889347646573
Broxyquinolone	16	Strain1641	200	Rep1	Plate_25_24hr_N21	0.0923	-0.00770000000000001	0.993724194880264
Broxyquinolone	18	Strain1641	225	Rep1	Plate_25_24hr_N22	0.092	-0.00800000000000001	0.994219653179191
Broxyquinolone	20	Strain1641	250	Rep1	Plate_25_24hr_N23	0.0912	-0.0088	0.995540875309661
Broxyquinolone	30	Strain1641	375	Rep1	Plate_25_24hr_N24	0.1055	0.00549999999999999	0.971924029727498
Amphotericin	0.001	Strain1641	25	Rep1	Plate_25_24hr_O1	0.253	0.153	0.728323699421965
Amphotericin	0.005	Strain1641	125	Rep1	Plate_25_24hr_O2	0.2653	0.1653	0.708009909165979
Amphotericin	0	Strain1641	250	Rep1	Plate_25_24hr_O3	0.3062	0.2062	0.640462427745665
Amphotericin	0.01	Strain1641	250	Rep1	Plate_25_24hr_O4	0.3008	0.2008	0.649380677126342
Amphotericin	0.05	Strain1641	25	Rep1	Plate_25_24hr_O5	0.25	0.15	0.73327828241123
Amphotericin	0.1	Strain1641	50	Rep1	Plate_25_24hr_O6	0.3041	0.2041	0.64393063583815
Amphotericin	0.2	Strain1641	100	Rep1	Plate_25_24hr_O7	0.2409	0.1409	0.748307184145334
Amphotericin	0.33	Strain1641	165	Rep1	Plate_25_24hr_O8	0.2389	0.1389	0.751610239471511
Amphotericin	0.5	Strain1641	250	Rep1	Plate_25_24hr_O9	0.22	0.12	0.782824112303881
Amphotericin	0.6	Strain1641	300	Rep1	Plate_25_24hr_O10	0.1973	0.0973	0.820313790255987
Amphotericin	0.75	Strain1641	375	Rep1	Plate_25_24hr_O11	0.2147	0.1147	0.791577208918249
Amphotericin	0	Strain1641	100	Rep1	Plate_25_24hr_O12	0.3472	0.2472	0.572749793559042
Amphotericin	1	Strain1641	500	Rep1	Plate_25_24hr_O13	0.1561	0.0561	0.888356729975227
Amphotericin	1.35	Strain1641	675	Rep1	Plate_25_24hr_O14	0.0898	-0.0102	0.997853014037985
Amphotericin	2	Strain1641	25	Rep1	Plate_25_24hr_O15	0.0895	-0.0105	0.998348472336912
Amphotericin	4	Strain1641	50	Rep1	Plate_25_24hr_O16	0.0941	-0.0059	0.990751445086705
Amphotericin	6	Strain1641	75	Rep1	Plate_25_24hr_O17	0.092	-0.00800000000000001	0.994219653179191
Amphotericin	8	Strain1641	100	Rep1	Plate_25_24hr_O18	0.0923	-0.00770000000000001	0.993724194880264
Amphotericin	10	Strain1641	125	Rep1	Plate_25_24hr_O19	0.0924	-0.00760000000000001	0.993559042113955
Amphotericin	12	Strain1641	150	Rep1	Plate_25_24hr_O20	0.0921	-0.0079	0.994054500412882
Amphotericin	14	Strain1641	175	Rep1	Plate_25_24hr_O21	0.0916	-0.0084	0.994880264244426
Amphotericin	16	Strain1641	200	Rep1	Plate_25_24hr_O22	0.0909	-0.00910000000000001	0.996036333608588
Amphotericin	18	Strain1641	225	Rep1	Plate_25_24hr_O23	0.0911	-0.00890000000000001	0.99570602807597
Amphotericin	20	Strain1641	250	Rep1	Plate_25_24hr_O24	0.0999	-0.000100000000000003	0.981172584640793
Fluconazole	0.05	Strain1641	25	Rep1	Plate_25_24hr_P1	0.1976	0.0976	0.81981833195706
Fluconazole	0.1	Strain1641	50	Rep1	Plate_25_24hr_P2	0.2439	0.1439	0.743352601156069
Fluconazole	0	Strain1641	250	Rep1	Plate_25_24hr_P3	0.2936	0.1936	0.661271676300578
Fluconazole	0.25	Strain1641	125	Rep1	Plate_25_24hr_P4	0.2243	0.1243	0.775722543352601
Fluconazole	0.5	Strain1641	250	Rep1	Plate_25_24hr_P5	0.2427	0.1427	0.745334434351775
Fluconazole	1	Strain1641	500	Rep1	Plate_25_24hr_P6	0.2531	0.1531	0.728158546655656
Fluconazole	2	Strain1641	25	Rep1	Plate_25_24hr_P7	0.3084	0.2084	0.63682906688687
Fluconazole	6	Strain1641	75	Rep1	Plate_25_24hr_P8	0.2035	0.1035	0.810074318744839
Fluconazole	10	Strain1641	125	Rep1	Plate_25_24hr_P9	0.2284	0.1284	0.768951279933939
Fluconazole	30	Strain1641	375	Rep1	Plate_25_24hr_P10	0.2681	0.1681	0.703385631709331
Fluconazole	65.33333333	Strain1641	25	Rep1	Plate_25_24hr_P11	0.1627	0.0627	0.877456647398844
Fluconazole	0	Strain1641	100	Rep1	Plate_25_24hr_P12	0.3105	0.2105	0.633360858794385
Fluconazole	130.6666667	Strain1641	50	Rep1	Plate_25_24hr_P13	0.1561	0.0561	0.888356729975227
Fluconazole	196	Strain1641	75	Rep1	Plate_25_24hr_P14	0.1358	0.0358	0.921882741535921
Fluconazole	261.3333333	Strain1641	100	Rep1	Plate_25_24hr_P15	0.1098	0.00979999999999999	0.964822460776218
Fluconazole	326.6666667	Strain1641	125	Rep1	Plate_25_24hr_P16	0.1167	0.0167	0.953426919900908
Fluconazole	522.6666667	Strain1641	200	Rep1	Plate_25_24hr_P17	0.1286	0.0286	0.933773740710157
Fluconazole	784	Strain1641	300	Rep1	Plate_25_24hr_P18	0.1183	0.0183	0.950784475639967
Fluconazole	1045.333333	Strain1641	400	Rep1	Plate_25_24hr_P19	0.1309	0.0309	0.929975227085054
Fluconazole	1306.666667	Strain1641	500	Rep1	Plate_25_24hr_P20	0.1329	0.0329	0.926672171758877
Fluconazole	1568	Strain1641	600	Rep1	Plate_25_24hr_P21	0.1293	0.0293	0.932617671345995
Fluconazole	1829.333333	Strain1641	700	Rep1	Plate_25_24hr_P22	0.1407	0.0407	0.913790255986788
Fluconazole	2090.666667	Strain1641	800	Rep1	Plate_25_24hr_P23	0.1199	0.0199	0.948142031379026
Fluconazole	2613.333333	Strain1641	1000	Rep1	Plate_25_24hr_P24	0.1219	0.0219	0.944838976052849
Miltefosine	0.05	Strain1641	25	Rep2	Plate_26_24hr_A1	0.106	0.00599999999999999	0.971098265895954
Miltefosine	0.1	Strain1641	50	Rep2	Plate_26_24hr_A2	0.4773	0.3773	0.357886044591247
Miltefosine	0	Strain1641	500	Rep2	Plate_26_24hr_A3	0.4313	0.3313	0.433856317093311
Miltefosine	0.25	Strain1641	125	Rep2	Plate_26_24hr_A4	0.2886	0.1886	0.66952931461602
Miltefosine	0.5	Strain1641	250	Rep2	Plate_26_24hr_A5	0.2374	0.1374	0.754087530966144
Miltefosine	0.75	Strain1641	375	Rep2	Plate_26_24hr_A6	0.3632	0.2632	0.546325350949628
Miltefosine	1	Strain1641	500	Rep2	Plate_26_24hr_A7	0.2975	0.1975	0.654830718414533
Miltefosine	2	Strain1641	25	Rep2	Plate_26_24hr_A8	0.2564	0.1564	0.722708505367465
Miltefosine	4	Strain1641	50	Rep2	Plate_26_24hr_A9	0.1376	0.0376	0.918909991742362
Miltefosine	6	Strain1641	75	Rep2	Plate_26_24hr_A10	0.1064	0.00639999999999999	0.970437654830718
Miltefosine	8	Strain1641	100	Rep2	Plate_26_24hr_A11	0.1089	0.00889999999999999	0.966308835672998
Miltefosine	0	Strain1641	1000	Rep2	Plate_26_24hr_A12	0.2733	0.1733	0.694797687861272
Miltefosine	10	Strain1641	125	Rep2	Plate_26_24hr_A13	0.125	0.025	0.939719240297275
Miltefosine	12	Strain1641	150	Rep2	Plate_26_24hr_A14	0.1107	0.0107	0.963336085879438
Miltefosine	14	Strain1641	175	Rep2	Plate_26_24hr_A15	0.1108	0.0108	0.96317093311313
Miltefosine	16	Strain1641	200	Rep2	Plate_26_24hr_A16	0.1113	0.0113	0.962345169281585
Miltefosine	18	Strain1641	225	Rep2	Plate_26_24hr_A17	0.1146	0.0146	0.956895127993394
Miltefosine	20	Strain1641	250	Rep2	Plate_26_24hr_A18	0.108	0.00799999999999999	0.967795210569777
Miltefosine	23.33	Strain1641	175	Rep2	Plate_26_24hr_A19	0.1107	0.0107	0.963336085879438
Miltefosine	30	Strain1641	225	Rep2	Plate_26_24hr_A20	0.1115	0.0115	0.962014863748968
Miltefosine	50	Strain1641	375	Rep2	Plate_26_24hr_A21	0.1056	0.00559999999999999	0.971758876961189
Miltefosine	73.33	Strain1641	550	Rep2	Plate_26_24hr_A22	0.1099	0.00989999999999999	0.964657308009909
Miltefosine	100	Strain1641	750	Rep2	Plate_26_24hr_A23	0.101	0.001	0.979355904211396
Miltefosine	133.3	Strain1641	1000	Rep2	Plate_26_24hr_A24	0.0929	-0.00710000000000001	0.992733278282411
Pentamidine	0.05	Strain1641	25	Rep2	Plate_26_24hr_B1	0.1081	0.0081	0.967630057803468
Pentamidine	0.1	Strain1641	50	Rep2	Plate_26_24hr_B2	0.4171	0.3171	0.457308009909166
Pentamidine	0	Strain1641	500	Rep2	Plate_26_24hr_B3	0.4046	0.3046	0.47795210569777
Pentamidine	0.25	Strain1641	125	Rep2	Plate_26_24hr_B4	0.2759	0.1759	0.690503715937242
Pentamidine	0.5	Strain1641	250	Rep2	Plate_26_24hr_B5	0.3003	0.2003	0.650206440957886
Pentamidine	0.75	Strain1641	375	Rep2	Plate_26_24hr_B6	0.3191	0.2191	0.619157720891825
Pentamidine	1	Strain1641	500	Rep2	Plate_26_24hr_B7	0.3097	0.2097	0.634682080924855
Pentamidine	2	Strain1641	25	Rep2	Plate_26_24hr_B8	0.2988	0.1988	0.652683732452519
Pentamidine	4	Strain1641	50	Rep2	Plate_26_24hr_B9	0.2992	0.1992	0.652023121387283
Pentamidine	6	Strain1641	75	Rep2	Plate_26_24hr_B10	0.3217	0.2217	0.614863748967795
Pentamidine	8	Strain1641	100	Rep2	Plate_26_24hr_B11	0.2846	0.1846	0.676135425268373
Pentamidine	0	Strain1641	1000	Rep2	Plate_26_24hr_B12	0.2644	0.1644	0.709496284062758
Pentamidine	10	Strain1641	125	Rep2	Plate_26_24hr_B13	0.2777	0.1777	0.687530966143683
Pentamidine	12	Strain1641	150	Rep2	Plate_26_24hr_B14	0.312	0.212	0.630883567299752
Pentamidine	14	Strain1641	175	Rep2	Plate_26_24hr_B15	0.2837	0.1837	0.677621800165153
Pentamidine	16	Strain1641	200	Rep2	Plate_26_24hr_B16	0.3122	0.2122	0.630553261767135
Pentamidine	18	Strain1641	225	Rep2	Plate_26_24hr_B17	0.2833	0.1833	0.678282411230388
Pentamidine	20	Strain1641	250	Rep2	Plate_26_24hr_B18	0.2913	0.1913	0.665070189925681
Pentamidine	23.33	Strain1641	175	Rep2	Plate_26_24hr_B19	0.212	0.112	0.796036333608588
Pentamidine	30	Strain1641	225	Rep2	Plate_26_24hr_B20	0.1988	0.0988	0.817836498761354
Pentamidine	50	Strain1641	375	Rep2	Plate_26_24hr_B21	0.1609	0.0609	0.880429397192403
Pentamidine	73.33	Strain1641	550	Rep2	Plate_26_24hr_B22	0.1251	0.0251	0.939554087530966
Pentamidine	100	Strain1641	750	Rep2	Plate_26_24hr_B23	0.1158	0.0158	0.954913294797688
Pentamidine	133.3	Strain1641	1000	Rep2	Plate_26_24hr_B24	0.102	0.00199999999999999	0.977704376548307
Cloxiquine	0.05	Strain1641	25	Rep2	Plate_26_24hr_C1	0.3379	0.2379	0.588109000825764
Cloxiquine	0.1	Strain1641	50	Rep2	Plate_26_24hr_C2	0.1152	0.0152	0.955904211395541
Cloxiquine	0	Strain1641	500	Rep2	Plate_26_24hr_C3	0.3491	0.2491	0.569611890999174
