Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Clioquinol	1.35	Strain1544	675	Rep2	Plate_16_24hr_M14	0.1247	0.0247	0.91324311261479
Clioquinol	2	Strain1544	25	Rep2	Plate_16_24hr_M15	0.1303	0.0303	0.899710004833253
Clioquinol	4	Strain1544	50	Rep2	Plate_16_24hr_M16	0.1382	0.0382	0.880618656355727
Clioquinol	6	Strain1544	75	Rep2	Plate_16_24hr_M17	0.1324	0.0324	0.894635089415176
Clioquinol	8	Strain1544	100	Rep2	Plate_16_24hr_M18	0.1225	0.0225	0.918559690671822
Clioquinol	10	Strain1544	125	Rep2	Plate_16_24hr_M19	0.104	0.00399999999999999	0.963267278878685
Clioquinol	12	Strain1544	150	Rep2	Plate_16_24hr_M20	0.1007	0.000699999999999992	0.971242145964234
Clioquinol	14	Strain1544	175	Rep2	Plate_16_24hr_M21	0.0928	-0.00720000000000001	0.990333494441759
Clioquinol	16	Strain1544	200	Rep2	Plate_16_24hr_M22	0.0925	-0.00750000000000001	0.991058482358627
Clioquinol	18	Strain1544	225	Rep2	Plate_16_24hr_M23	0.0941	-0.0059	0.987191880135331
Clioquinol	20	Strain1544	250	Rep2	Plate_16_24hr_M24	0.1187	0.0187	0.927742870952151
Amphotericine	0.01	Strain1544	25	Rep2	Plate_16_24hr_N1	0.2385	0.1385	0.638231029482842
Amphotericine	0.05002	Strain1544	125	Rep2	Plate_16_24hr_N2	0.2722	0.1722	0.556790720154664
DMSO-100	0	Strain1544	100	Rep2	Plate_16_24hr_N3	0.2575	0.1575	0.592315128081199
Amphotericine	0.10003	Strain1544	250	Rep2	Plate_16_24hr_N4	0.316	0.216	0.450942484291929
Amphotericine	0.05	Strain1544	25	Rep2	Plate_16_24hr_N5	0.3795	0.2795	0.297486708554858
Amphotericine	0.1	Strain1544	50	Rep2	Plate_16_24hr_N6	0.3141	0.2141	0.455534074432093
Amphotericine	0.2	Strain1544	100	Rep2	Plate_16_24hr_N7	0.3742	0.2742	0.310294828419526
Amphotericine	0.33	Strain1544	165	Rep2	Plate_16_24hr_N8	0.4211	0.3211	0.196955050749154
Amphotericine	0.5	Strain1544	250	Rep2	Plate_16_24hr_N9	0.1535	0.0535	0.843644272595457
Amphotericine	0.6	Strain1544	300	Rep2	Plate_16_24hr_N10	0.1629	0.0629	0.820927984533591
Amphotericine	0.75	Strain1544	375	Rep2	Plate_16_24hr_N11	0.1616	0.0616	0.824069598840019
DMSO-250	0	Strain1544	250	Rep2	Plate_16_24hr_N12	0.4525	0.3525	0.121072982116965
Amphotericine	1	Strain1544	500	Rep2	Plate_16_24hr_N13	0.1429	0.0429	0.869260512324795
Amphotericine	1.35	Strain1544	675	Rep2	Plate_16_24hr_N14	0.1402	0.0402	0.875785403576607
Amphotericine	2	Strain1544	25	Rep2	Plate_16_24hr_N15	0.1382	0.0382	0.880618656355727
Amphotericine	4	Strain1544	50	Rep2	Plate_16_24hr_N16	0.1356	0.0356	0.886901884968584
Amphotericine	6	Strain1544	75	Rep2	Plate_16_24hr_N17	0.1245	0.0245	0.913726437892702
Amphotericine	8	Strain1544	100	Rep2	Plate_16_24hr_N18	0.1149	0.0149	0.93692605123248
Amphotericine	10	Strain1544	125	Rep2	Plate_16_24hr_N19	0.1001	9.9999999999989e-05	0.97269212179797
Amphotericine	12	Strain1544	150	Rep2	Plate_16_24hr_N20	0.0972	-0.00280000000000001	0.979700338327695
Amphotericine	14	Strain1544	175	Rep2	Plate_16_24hr_N21	0.0988	-0.00120000000000001	0.975833736104398
Amphotericine	16	Strain1544	200	Rep2	Plate_16_24hr_N22	0.09	-0.01	0.997100048332528
Amphotericine	18	Strain1544	225	Rep2	Plate_16_24hr_N23	0.0965	-0.0035	0.981391976800387
Amphotericine	20	Strain1544	250	Rep2	Plate_16_24hr_N24	0.1092	0.0092	0.950700821652972
Chloroxine	0.01	Strain1544	25	Rep2	Plate_16_24hr_O1	0.2778	0.1778	0.543257612373127
Chloroxine	0.05002	Strain1544	125	Rep2	Plate_16_24hr_O2	0.2693	0.1693	0.563798936684389
DMSO-100	0	Strain1544	100	Rep2	Plate_16_24hr_O3	0.2875	0.1875	0.519816336394394
Chloroxine	0.10003	Strain1544	250	Rep2	Plate_16_24hr_O4	0.2913	0.1913	0.510633156114065
Chloroxine	0.05	Strain1544	25	Rep2	Plate_16_24hr_O5	0.3882	0.2882	0.276462058965684
Chloroxine	0.1	Strain1544	50	Rep2	Plate_16_24hr_O6	0.3095	0.2095	0.46665055582407
Chloroxine	0.2	Strain1544	100	Rep2	Plate_16_24hr_O7	0.2441	0.1441	0.624697921701305
Chloroxine	0.33	Strain1544	165	Rep2	Plate_16_24hr_O8	0.1978	0.0978	0.736587723537941
Chloroxine	0.5	Strain1544	250	Rep2	Plate_16_24hr_O9	0.187	0.087	0.762687288545191
Chloroxine	0.6	Strain1544	300	Rep2	Plate_16_24hr_O10	0.1714	0.0714	0.80038666022233
Chloroxine	0.75	Strain1544	375	Rep2	Plate_16_24hr_O11	0.166	0.066	0.813436442725955
DMSO-250	0	Strain1544	250	Rep2	Plate_16_24hr_O12	0.4817	0.3817	0.0505074915418077
Chloroxine	1	Strain1544	500	Rep2	Plate_16_24hr_O13	0.1639	0.0639	0.818511358144031
Chloroxine	1.35	Strain1544	675	Rep2	Plate_16_24hr_O14	0.1529	0.0529	0.845094248429193
Chloroxine	2	Strain1544	25	Rep2	Plate_16_24hr_O15	0.1119	0.0119	0.94417593040116
Chloroxine	4	Strain1544	50	Rep2	Plate_16_24hr_O16	0.1026	0.00259999999999999	0.96665055582407
Chloroxine	6	Strain1544	75	Rep2	Plate_16_24hr_O17	0.0935	-0.00650000000000001	0.988641855969067
Chloroxine	8	Strain1544	100	Rep2	Plate_16_24hr_O18	0.0914	-0.00860000000000001	0.993716771387144
Chloroxine	10	Strain1544	125	Rep2	Plate_16_24hr_O19	0.0911	-0.00890000000000001	0.994441759304012
Chloroxine	12	Strain1544	150	Rep2	Plate_16_24hr_O20	0.095	-0.005	0.985016916384727
Chloroxine	14	Strain1544	175	Rep2	Plate_16_24hr_O21	0.0911	-0.00890000000000001	0.994441759304012
Chloroxine	16	Strain1544	200	Rep2	Plate_16_24hr_O22	0.0917	-0.0083	0.992991783470276
Chloroxine	18	Strain1544	225	Rep2	Plate_16_24hr_O23	0.0937	-0.0063	0.988158530691155
Chloroxine	20	Strain1544	250	Rep2	Plate_16_24hr_O24	0.1018	0.0018	0.968583856935718
Fluconazole	0.01	Strain1544	25	Rep2	Plate_16_24hr_P1	0.2923	0.1923	0.508216529724505
Fluconazole	0.02001	Strain1544	50	Rep2	Plate_16_24hr_P2	0.2799	0.1799	0.538182696955051
DMSO-100	0	Strain1544	100	Rep2	Plate_16_24hr_P3	0.2591	0.1591	0.588448525857902
Fluconazole	0.05002	Strain1544	125	Rep2	Plate_16_24hr_P4	0.2986	0.1986	0.492991783470276
Fluconazole	0.10003	Strain1544	250	Rep2	Plate_16_24hr_P5	0.2891	0.1891	0.515949734171097
Fluconazole	0.20007	Strain1544	500	Rep2	Plate_16_24hr_P6	0.287	0.187	0.521024649589174
Fluconazole	2	Strain1544	25	Rep2	Plate_16_24hr_P7	0.3221	0.2221	0.436201063315611
Fluconazole	6	Strain1544	75	Rep2	Plate_16_24hr_P8	0.3632	0.2632	0.336877718704688
Fluconazole	10	Strain1544	125	Rep2	Plate_16_24hr_P9	0.4005	0.3005	0.246737554374094
Fluconazole	30	Strain1544	375	Rep2	Plate_16_24hr_P10	0.2225	0.1225	0.676897051715805
Fluconazole	65.333	Strain1544	25	Rep2	Plate_16_24hr_P11	0.412	0.312	0.218946350894152
DMSO-250	0	Strain1544	250	Rep2	Plate_16_24hr_P12	0.3453	0.2453	0.380135331077815
Fluconazole	130.667	Strain1544	50	Rep2	Plate_16_24hr_P13	0.4026	0.3026	0.241662638956018
Fluconazole	196	Strain1544	75	Rep2	Plate_16_24hr_P14	0.4033	0.3033	0.239971000483325
Fluconazole	261.333	Strain1544	100	Rep2	Plate_16_24hr_P15	0.4109	0.3109	0.221604639922668
Fluconazole	326.667	Strain1544	125	Rep2	Plate_16_24hr_P16	0.4061	0.3061	0.233204446592557
Fluconazole	522.667	Strain1544	200	Rep2	Plate_16_24hr_P17	0.3259	0.2259	0.427017883035283
Fluconazole	784	Strain1544	300	Rep2	Plate_16_24hr_P18	0.2558	0.1558	0.596423392943451
Fluconazole	1045.333	Strain1544	400	Rep2	Plate_16_24hr_P19	0.2295	0.1295	0.659980666988884
Fluconazole	1306.667	Strain1544	500	Rep2	Plate_16_24hr_P20	0.1905	0.0905	0.75422909618173
Fluconazole	1568	Strain1544	600	Rep2	Plate_16_24hr_P21	0.1734	0.0734	0.795553407443209
Fluconazole	1829.333	Strain1544	700	Rep2	Plate_16_24hr_P22	0.1581	0.0581	0.83252779120348
Fluconazole	2090.667	Strain1544	800	Rep2	Plate_16_24hr_P23	0.1407	0.0407	0.874577090381827
Fluconazole	2613.333	Strain1544	1000	Rep2	Plate_16_24hr_P24	0.1265	0.0265	0.908893185113581
Miltefosine	0.05	Strain1545	25	Rep1	Plate_17_24hr_A1	0.3828	0.2828	0.415271132376396
Miltefosine	0.1	Strain1545	50	Rep1	Plate_17_24hr_A2	0.3556	0.2556	0.469497607655502
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_A3	0.3572	0.2572	0.466307814992026
Miltefosine	0.25	Strain1545	125	Rep1	Plate_17_24hr_A4	0.3366	0.2366	0.50737639553429
Miltefosine	0.5	Strain1545	250	Rep1	Plate_17_24hr_A5	0.3123	0.2123	0.555821371610845
Miltefosine	0.75	Strain1545	375	Rep1	Plate_17_24hr_A6	0.3196	0.2196	0.541267942583732
Miltefosine	1	Strain1545	500	Rep1	Plate_17_24hr_A7	0.355	0.255	0.470693779904306
Miltefosine	2	Strain1545	25	Rep1	Plate_17_24hr_A8	0.3539	0.2539	0.472886762360447
Miltefosine	4	Strain1545	50	Rep1	Plate_17_24hr_A9	0.1959	0.0959	0.787878787878788
Miltefosine	6	Strain1545	75	Rep1	Plate_17_24hr_A10	0.0963	-0.00370000000000001	0.986443381180223
Miltefosine	8	Strain1545	100	Rep1	Plate_17_24hr_A11	0.0944	-0.00560000000000001	0.990231259968102
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_A12	0.3828	0.2828	0.415271132376396
Miltefosine	10	Strain1545	125	Rep1	Plate_17_24hr_A13	0.1109	0.0109	0.957336523125997
Miltefosine	12	Strain1545	150	Rep1	Plate_17_24hr_A14	0.0993	-0.000700000000000006	0.980462519936204
Miltefosine	14	Strain1545	175	Rep1	Plate_17_24hr_A15	0.0975	-0.0025	0.984051036682616
Miltefosine	16	Strain1545	200	Rep1	Plate_17_24hr_A16	0.0999	-0.000100000000000003	0.9792663476874
Miltefosine	18	Strain1545	225	Rep1	Plate_17_24hr_A17	0.1005	5e-04	0.978070175438596
Miltefosine	20	Strain1545	250	Rep1	Plate_17_24hr_A18	0.1008	0.000799999999999995	0.977472089314195
Miltefosine	23.333	Strain1545	175	Rep1	Plate_17_24hr_A19	0.0974	-0.00260000000000001	0.984250398724083
Miltefosine	30	Strain1545	225	Rep1	Plate_17_24hr_A20	0.0964	-0.00360000000000001	0.986244019138756
Miltefosine	50	Strain1545	375	Rep1	Plate_17_24hr_A21	0.096	-0.004	0.987041467304625
Miltefosine	73.333	Strain1545	550	Rep1	Plate_17_24hr_A22	0.0976	-0.0024	0.983851674641148
Miltefosine	100	Strain1545	750	Rep1	Plate_17_24hr_A23	0.0927	-0.0073	0.993620414673046
Miltefosine	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_A24	0.0917	-0.0083	0.995614035087719
Pentamidine	0.05	Strain1545	25	Rep1	Plate_17_24hr_B1	0.3226	0.2226	0.535287081339713
Pentamidine	0.1	Strain1545	50	Rep1	Plate_17_24hr_B2	0.2955	0.1955	0.589314194577353
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_B3	0.307	0.207	0.566387559808613
Pentamidine	0.25	Strain1545	125	Rep1	Plate_17_24hr_B4	0.3121	0.2121	0.55622009569378
Pentamidine	0.5	Strain1545	250	Rep1	Plate_17_24hr_B5	0.3629	0.2629	0.454944178628389
Pentamidine	0.75	Strain1545	375	Rep1	Plate_17_24hr_B6	0.3462	0.2462	0.488237639553429
Pentamidine	1	Strain1545	500	Rep1	Plate_17_24hr_B7	0.3936	0.2936	0.393740031897927
Pentamidine	2	Strain1545	25	Rep1	Plate_17_24hr_B8	0.3854	0.2854	0.410087719298246
Pentamidine	4	Strain1545	50	Rep1	Plate_17_24hr_B9	0.3342	0.2342	0.512161084529506
Pentamidine	6	Strain1545	75	Rep1	Plate_17_24hr_B10	0.3108	0.2108	0.558811802232855
Pentamidine	8	Strain1545	100	Rep1	Plate_17_24hr_B11	0.3275	0.2275	0.525518341307815
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_B12	0.3441	0.2441	0.492424242424242
Pentamidine	10	Strain1545	125	Rep1	Plate_17_24hr_B13	0.2898	0.1898	0.600677830940989
Pentamidine	12	Strain1545	150	Rep1	Plate_17_24hr_B14	0.3236	0.2236	0.53329346092504
Pentamidine	14	Strain1545	175	Rep1	Plate_17_24hr_B15	0.3437	0.2437	0.493221690590112
Pentamidine	16	Strain1545	200	Rep1	Plate_17_24hr_B16	0.3457	0.2457	0.489234449760766
Pentamidine	18	Strain1545	225	Rep1	Plate_17_24hr_B17	0.3538	0.2538	0.473086124401914
Pentamidine	20	Strain1545	250	Rep1	Plate_17_24hr_B18	0.3209	0.2209	0.538676236044657
Pentamidine	23.333	Strain1545	175	Rep1	Plate_17_24hr_B19	0.1727	0.0727	0.834130781499203
Pentamidine	30	Strain1545	225	Rep1	Plate_17_24hr_B20	0.4003	0.3003	0.380382775119617
Pentamidine	50	Strain1545	375	Rep1	Plate_17_24hr_B21	0.1323	0.0323	0.914673046251994
Pentamidine	73.333	Strain1545	550	Rep1	Plate_17_24hr_B22	0.1157	0.0157	0.947767145135566
Pentamidine	100	Strain1545	750	Rep1	Plate_17_24hr_B23	0.2912	0.1912	0.597886762360447
Pentamidine	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_B24	0.098	-0.002	0.983054226475279
Cloxiquine	0.05	Strain1545	25	Rep1	Plate_17_24hr_C1	0.264	0.164	0.652113237639553
Cloxiquine	0.1	Strain1545	50	Rep1	Plate_17_24hr_C2	0.296	0.196	0.588317384370016
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_C3	0.3441	0.2441	0.492424242424242
Cloxiquine	0.25	Strain1545	125	Rep1	Plate_17_24hr_C4	0.3069	0.2069	0.56658692185008
Cloxiquine	0.5	Strain1545	250	Rep1	Plate_17_24hr_C5	0.3026	0.2026	0.575159489633174
Cloxiquine	0.75	Strain1545	375	Rep1	Plate_17_24hr_C6	0.3488	0.2488	0.483054226475279
Cloxiquine	1	Strain1545	500	Rep1	Plate_17_24hr_C7	0.3337	0.2337	0.513157894736842
Cloxiquine	2	Strain1545	25	Rep1	Plate_17_24hr_C8	0.3409	0.2409	0.498803827751196
Cloxiquine	4	Strain1545	50	Rep1	Plate_17_24hr_C9	0.3743	0.2743	0.432216905901116
Cloxiquine	6	Strain1545	75	Rep1	Plate_17_24hr_C10	0.3351	0.2351	0.5103668261563
Cloxiquine	8	Strain1545	100	Rep1	Plate_17_24hr_C11	0.2189	0.1189	0.742025518341308
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_C12	0.3452	0.2452	0.490231259968102
Cloxiquine	10	Strain1545	125	Rep1	Plate_17_24hr_C13	0.2097	0.1097	0.7603668261563
Cloxiquine	12	Strain1545	150	Rep1	Plate_17_24hr_C14	0.1404	0.0404	0.898524720893142
Cloxiquine	14	Strain1545	175	Rep1	Plate_17_24hr_C15	0.1181	0.0181	0.942982456140351
Cloxiquine	16	Strain1545	200	Rep1	Plate_17_24hr_C16	0.1065	0.00649999999999999	0.966108452950558
Cloxiquine	18	Strain1545	225	Rep1	Plate_17_24hr_C17	0.1081	0.0081	0.962918660287081
Cloxiquine	20	Strain1545	250	Rep1	Plate_17_24hr_C18	0.1002	0.000199999999999992	0.978668261562998
Cloxiquine	23.333	Strain1545	175	Rep1	Plate_17_24hr_C19	0.0994	-0.000600000000000003	0.980263157894737
Cloxiquine	30	Strain1545	225	Rep1	Plate_17_24hr_C20	0.096	-0.004	0.987041467304625
Cloxiquine	50	Strain1545	375	Rep1	Plate_17_24hr_C21	0.0925	-0.00750000000000001	0.994019138755981
Cloxiquine	73.333	Strain1545	550	Rep1	Plate_17_24hr_C22	0.0979	-0.0021	0.983253588516746
Cloxiquine	100	Strain1545	750	Rep1	Plate_17_24hr_C23	0.091	-0.00900000000000001	0.99700956937799
Cloxiquine	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_C24	0.0931	-0.0069	0.992822966507177
Disulfiram	0.05	Strain1545	25	Rep1	Plate_17_24hr_D1	0.2412	0.1412	0.697567783094099
Disulfiram	0.1	Strain1545	50	Rep1	Plate_17_24hr_D2	0.3086	0.2086	0.563197767145136
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_D3	0.2917	0.1917	0.59688995215311
Disulfiram	0.25	Strain1545	125	Rep1	Plate_17_24hr_D4	0.3323	0.2323	0.515948963317384
Disulfiram	0.5	Strain1545	250	Rep1	Plate_17_24hr_D5	0.3383	0.2383	0.503987240829346
Disulfiram	0.75	Strain1545	375	Rep1	Plate_17_24hr_D6	0.3213	0.2213	0.537878787878788
Disulfiram	1	Strain1545	500	Rep1	Plate_17_24hr_D7	0.3302	0.2302	0.520135566188198
Disulfiram	2	Strain1545	25	Rep1	Plate_17_24hr_D8	0.3893	0.2893	0.402312599681021
Disulfiram	4	Strain1545	50	Rep1	Plate_17_24hr_D9	0.3898	0.2898	0.401315789473684
Disulfiram	6	Strain1545	75	Rep1	Plate_17_24hr_D10	0.4083	0.3083	0.364433811802233
Disulfiram	8	Strain1545	100	Rep1	Plate_17_24hr_D11	0.3713	0.2713	0.438197767145136
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_D12	0.3242	0.2242	0.532097288676236
Disulfiram	10	Strain1545	125	Rep1	Plate_17_24hr_D13	0.3538	0.2538	0.473086124401914
Disulfiram	12	Strain1545	150	Rep1	Plate_17_24hr_D14	0.3301	0.2301	0.520334928229665
Disulfiram	14	Strain1545	175	Rep1	Plate_17_24hr_D15	0.358	0.258	0.464712918660287
Disulfiram	16	Strain1545	200	Rep1	Plate_17_24hr_D16	0.3152	0.2152	0.550039872408294
Disulfiram	18	Strain1545	225	Rep1	Plate_17_24hr_D17	0.2694	0.1694	0.641347687400319
Disulfiram	20	Strain1545	250	Rep1	Plate_17_24hr_D18	0.2627	0.1627	0.654704944178628
Disulfiram	23.333	Strain1545	175	Rep1	Plate_17_24hr_D19	0.1761	0.0761	0.827352472089314
Disulfiram	30	Strain1545	225	Rep1	Plate_17_24hr_D20	0.1048	0.0048	0.969497607655502
Disulfiram	50	Strain1545	375	Rep1	Plate_17_24hr_D21	0.0965	-0.0035	0.986044657097289
Disulfiram	73.333	Strain1545	550	Rep1	Plate_17_24hr_D22	0.0949	-0.00510000000000001	0.989234449760766
Disulfiram	100	Strain1545	750	Rep1	Plate_17_24hr_D23	0.091	-0.00900000000000001	0.99700956937799
Disulfiram	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_D24	0.096	-0.004	0.987041467304625
Terbinafine	0.05	Strain1545	25	Rep1	Plate_17_24hr_E1	0.2701	0.1701	0.639952153110048
Terbinafine	0.1	Strain1545	50	Rep1	Plate_17_24hr_E2	0.253	0.153	0.674043062200957
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_E3	0.2756	0.1756	0.628987240829346
Terbinafine	0.25	Strain1545	125	Rep1	Plate_17_24hr_E4	0.3147	0.2147	0.55103668261563
Terbinafine	0.5	Strain1545	250	Rep1	Plate_17_24hr_E5	0.2533	0.1533	0.673444976076555
Terbinafine	0.75	Strain1545	375	Rep1	Plate_17_24hr_E6	0.2541	0.1541	0.671850079744817
Terbinafine	1	Strain1545	500	Rep1	Plate_17_24hr_E7	0.2307	0.1307	0.718500797448166
Terbinafine	2	Strain1545	25	Rep1	Plate_17_24hr_E8	0.2505	0.1505	0.67902711323764
Terbinafine	4	Strain1545	50	Rep1	Plate_17_24hr_E9	0.1889	0.0889	0.801834130781499
Terbinafine	6	Strain1545	75	Rep1	Plate_17_24hr_E10	0.1793	0.0793	0.82097288676236
Terbinafine	8	Strain1545	100	Rep1	Plate_17_24hr_E11	0.1844	0.0844	0.810805422647528
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_E12	0.35	0.25	0.480661881977672
Terbinafine	10	Strain1545	125	Rep1	Plate_17_24hr_E13	0.1722	0.0722	0.835127591706539
Terbinafine	12	Strain1545	150	Rep1	Plate_17_24hr_E14	0.1714	0.0714	0.836722488038278
Terbinafine	14	Strain1545	175	Rep1	Plate_17_24hr_E15	0.1708	0.0708	0.837918660287081
Terbinafine	16	Strain1545	200	Rep1	Plate_17_24hr_E16	0.2159	0.1159	0.748006379585327
Terbinafine	18	Strain1545	225	Rep1	Plate_17_24hr_E17	0.1656	0.0656	0.848285486443381
Terbinafine	20	Strain1545	250	Rep1	Plate_17_24hr_E18	0.1572	0.0572	0.865031897926635
Terbinafine	23.333	Strain1545	175	Rep1	Plate_17_24hr_E19	0.1487	0.0487	0.881977671451356
Terbinafine	30	Strain1545	225	Rep1	Plate_17_24hr_E20	0.1494	0.0494	0.880582137161084
Terbinafine	50	Strain1545	375	Rep1	Plate_17_24hr_E21	0.1451	0.0451	0.889154704944179
Terbinafine	73.333	Strain1545	550	Rep1	Plate_17_24hr_E22	0.1388	0.0388	0.901714513556619
Terbinafine	100	Strain1545	750	Rep1	Plate_17_24hr_E23	0.1431	0.0431	0.893141945773525
Terbinafine	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_E24	0.1424	0.0424	0.894537480063796
Triclabendazole	0.05	Strain1545	25	Rep1	Plate_17_24hr_F1	0.2903	0.1903	0.599681020733652
Triclabendazole	0.1	Strain1545	50	Rep1	Plate_17_24hr_F2	0.3039	0.2039	0.572567783094099
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_F3	0.2538	0.1538	0.672448165869219
Triclabendazole	0.25	Strain1545	125	Rep1	Plate_17_24hr_F4	0.3475	0.2475	0.485645933014354
Triclabendazole	0.5	Strain1545	250	Rep1	Plate_17_24hr_F5	0.3026	0.2026	0.575159489633174
Triclabendazole	0.75	Strain1545	375	Rep1	Plate_17_24hr_F6	0.3429	0.2429	0.49481658692185
Triclabendazole	1	Strain1545	500	Rep1	Plate_17_24hr_F7	0.3307	0.2307	0.519138755980861
Triclabendazole	2	Strain1545	25	Rep1	Plate_17_24hr_F8	0.3869	0.2869	0.407097288676236
Triclabendazole	4	Strain1545	50	Rep1	Plate_17_24hr_F9	0.3605	0.2605	0.459728867623605
Triclabendazole	6	Strain1545	75	Rep1	Plate_17_24hr_F10	0.3803	0.2803	0.420255183413078
Triclabendazole	8	Strain1545	100	Rep1	Plate_17_24hr_F11	0.3969	0.2969	0.387161084529506
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_F12	0.3928	0.2928	0.395334928229665
Triclabendazole	10	Strain1545	125	Rep1	Plate_17_24hr_F13	0.3133	0.2133	0.553827751196172
Triclabendazole	12	Strain1545	150	Rep1	Plate_17_24hr_F14	0.3209	0.2209	0.538676236044657
Triclabendazole	14	Strain1545	175	Rep1	Plate_17_24hr_F15	0.2505	0.1505	0.67902711323764
Triclabendazole	16	Strain1545	200	Rep1	Plate_17_24hr_F16	0.2086	0.1086	0.76255980861244
Triclabendazole	18	Strain1545	225	Rep1	Plate_17_24hr_F17	0.2009	0.1009	0.777910685805423
Triclabendazole	20	Strain1545	250	Rep1	Plate_17_24hr_F18	0.1706	0.0706	0.838317384370016
Triclabendazole	23.333	Strain1545	175	Rep1	Plate_17_24hr_F19	0.1608	0.0608	0.857854864433812
Triclabendazole	30	Strain1545	225	Rep1	Plate_17_24hr_F20	0.1612	0.0612	0.857057416267943
Triclabendazole	50	Strain1545	375	Rep1	Plate_17_24hr_F21	0.1623	0.0623	0.854864433811802
Triclabendazole	73.333	Strain1545	550	Rep1	Plate_17_24hr_F22	0.1753	0.0753	0.828947368421053
Triclabendazole	100	Strain1545	750	Rep1	Plate_17_24hr_F23	0.22	0.12	0.739832535885167
Triclabendazole	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_F24	0.3005	0.2005	0.579346092503987
OSU-03012	0.05	Strain1545	25	Rep1	Plate_17_24hr_G1	0.2814	0.1814	0.617424242424242
OSU-03012	0.1	Strain1545	50	Rep1	Plate_17_24hr_G2	0.3248	0.2248	0.530901116427432
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_G3	0.2848	0.1848	0.610645933014354
OSU-03012	0.25	Strain1545	125	Rep1	Plate_17_24hr_G4	0.3348	0.2348	0.510964912280702
OSU-03012	0.5	Strain1545	250	Rep1	Plate_17_24hr_G5	0.3205	0.2205	0.539473684210526
OSU-03012	0.75	Strain1545	375	Rep1	Plate_17_24hr_G6	0.3737	0.2737	0.43341307814992
OSU-03012	1	Strain1545	500	Rep1	Plate_17_24hr_G7	0.3479	0.2479	0.484848484848485
OSU-03012	2	Strain1545	25	Rep1	Plate_17_24hr_G8	0.4	0.3	0.380980861244019
OSU-03012	4	Strain1545	50	Rep1	Plate_17_24hr_G9	0.3922	0.2922	0.396531100478469
OSU-03012	6	Strain1545	75	Rep1	Plate_17_24hr_G10	0.469	0.369	0.243421052631579
OSU-03012	8	Strain1545	100	Rep1	Plate_17_24hr_G11	0.2897	0.1897	0.600877192982456
DMSO-500	0	Strain1545	500	Rep1	Plate_17_24hr_G12	0.42	0.32	0.341108452950558
OSU-03012	10	Strain1545	125	Rep1	Plate_17_24hr_G13	0.1108	0.0108	0.957535885167464
OSU-03012	12	Strain1545	150	Rep1	Plate_17_24hr_G14	0.1082	0.0082	0.962719298245614
OSU-03012	14	Strain1545	175	Rep1	Plate_17_24hr_G15	0.1673	0.0673	0.844896331738437
OSU-03012	16	Strain1545	200	Rep1	Plate_17_24hr_G16	0.1054	0.00539999999999999	0.968301435406699
OSU-03012	18	Strain1545	225	Rep1	Plate_17_24hr_G17	0.1011	0.00109999999999999	0.976874003189793
OSU-03012	20	Strain1545	250	Rep1	Plate_17_24hr_G18	0.0951	-0.0049	0.988835725677831
OSU-03012	23.333	Strain1545	175	Rep1	Plate_17_24hr_G19	0.1003	0.000299999999999995	0.978468899521531
OSU-03012	30	Strain1545	225	Rep1	Plate_17_24hr_G20	0.1001	9.9999999999989e-05	0.978867623604466
OSU-03012	50	Strain1545	375	Rep1	Plate_17_24hr_G21	0.0943	-0.00570000000000001	0.990430622009569
OSU-03012	73.333	Strain1545	550	Rep1	Plate_17_24hr_G22	0.185	0.085	0.809609250398724
OSU-03012	100	Strain1545	750	Rep1	Plate_17_24hr_G23	0.1138	0.0138	0.951555023923445
OSU-03012	133.3	Strain1545	999.75	Rep1	Plate_17_24hr_G24	0.2102	0.1102	0.759370015948963
Nitroxiline	0.05	Strain1545	25	Rep1	Plate_17_24hr_H1	0.2892	0.1892	0.601874003189793
Nitroxiline	0.1	Strain1545	50	Rep1	Plate_17_24hr_H2	0.2751	0.1751	0.629984051036683
DMSO-1000	0	Strain1545	1000	Rep1	Plate_17_24hr_H3	0.279	0.179	0.622208931419458
Nitroxiline	0.25	Strain1545	125	Rep1	Plate_17_24hr_H4	0.3035	0.2035	0.573365231259968
